ID_rest;Rest_name;Cuisine;Price;Tags;Adress
/msk/restaurant/37717/;Дорогая, я перезвоню...;Бары;700–1500 рублей;Европейская кухня,Бары,Коктейльная карта;Москва, Б.Спасоглинищевский пер., 9, стр. 1
/msk/restaurant/32875/;Roni;Паназиатская кухня;1500–2500 рублей;Китайская кухня,Паназиатская кухня,Японская кухня,Суши,Кальяны,Вок,Европейская кухня,Бары,Гастропабы,Винотеки,Коктейльная карта,Рестораны с паназиатской кухней;Москва, Петровка, 20/1
/msk/restaurant/37006/;Ламазо;Хинкали;700–1500 рублей;Грузинская кухня,Хинкали,Хачапури,Кафе;Москва, Алексея Свиридова, 24
/msk/restaurant/36079/;Sisters Caf?;Кафе;700–1500 рублей;Итальянская кухня,Пицца,Паста,Европейская кухня,Кафе;Москва, Покровка, 6
/msk/restaurant/28957/;Бакинский бульвар ;Азербайджанская кухня;1500–2500 рублей;Азербайджанская кухня,Русская кухня,Кальяны,Европейская кухня;Москва, Неверовского, 15
/msk/restaurant/46529/;Нудл-мама;Паназиатская кухня;До 700 рублей;Паназиатская кухня,Вок,Кафе,Фастфуд,Стритфуд,Лучшие места в садах и парках;Москва, Крымская наб., 10, стр. 5
/msk/restaurant/311202/;Wine & Crab;Винотеки;700–1500 рублей;Винотеки,Лучшие новые рестораны,Где пить вино,Где пить российские вина,Лучшие рыбные рестораны;Москва, Никольская, 19–21, корп. 1
/msk/restaurant/20560/;Дача на Покровке;Русская кухня;700–1500 рублей;Русская кухня,Европейская кухня,Кафе;Москва, Покровский б-р, 16–18, стр. 4–4а, вход из Подколокольного переулка
/msk/restaurant/23276/;Суп-кафе;Кафе;700–1500 рублей;Паста,Европейская кухня,Кафе,Где есть горячие супы,Лучшие места с дешевой едой,Где поесть ночью,Куда пойти с детьми;Москва, 1-я Брестская, 62
/msk/restaurant/28496/;Люсьен;Русская кухня;1500–2500 рублей;Еврейская кухня,Русская кухня,Французская кухня,Пироги,Пельмени,Где есть горячие супы,Где есть оливье,Куда пойти с бабушкой и дедушкой,Где пить водку,Где есть форшмак,Где есть пельмени;Москва, Гиляровского, 65
/msk/restaurant/28805/;Mollie’s;Пабы;700–1500 рублей;Бургеры,Европейская кухня,Бары,Пабы;Москва, Мясницкая, 13, стр. 3
/msk/restaurant/46316/;West 4. Coffee Brew Bar ;Кофейни;До 700 рублей;Сэндвичи,Кофейни,Пекарни,Где пить кофе;Москва, Остоженка, 3/14
/msk/restaurant/26599/;Капучинофф;Кофейни;700–1500 рублей;Пицца,Европейская кухня,Кофейни;Москва, просп. Андропова, 37
/msk/restaurant/42821/; Saxon + Parole;Американская кухня;Больше 2500 рублей;Американская кухня,Бургеры,Стейки,Авторская кухня,Бары,Винотеки,Коктейльная карта,Лучшие рестораны в Москве,Лучшие бары Москвы,Лучшие завтраки в Москве,Где есть пастрами в Москве,Лучшие места на Патриарших,Рестораны, в которых надо бронировать стол;Москва, Спиридоньевский пер., 12/9
/msk/restaurant/21575/;Кофе-тайм;Кофейни;700–1500 рублей;Кальяны,Европейская кухня,Кофейни,Кондитерские;Москва, Комсомольский просп., 28, МДМ
/msk/restaurant/23435/;Примавера;Итальянская кухня;700–1500 рублей;Итальянская кухня,Пицца,Паста;Москва, Маршала Бирюзова, 21
/msk/restaurant/27998/;Starbucks;Кофейни;До 700 рублей;Сэндвичи,Европейская кухня,Кофейни;Москва, Ленинградское ш., 16а, стр. 1, БЦ «Метрополис»
/msk/restaurant/33042/;Vietcaf?;Вьетнамская кухня;700–1500 рублей;Вьетнамская кухня,Кальяны,Кафе;Москва, Чаянова, 22
/msk/restaurant/38239/;La prima;Итальянская кухня;Больше 2500 рублей;Итальянская кухня,Пицца,Паста,Стейки,Лучшие рестораны со скидкой по нашей карте,Ресторанная программа Visa Premium;Москва, Б.Дмитровка, 32, стр. 1
